FILEPATH,FILENAME,HYDROPHONENAME,FILETIME_SEC_FROMMIDNIGHT,SIGNALTIME_SEC_FROMMIDNIGHT,TAGCODE,TOA_MICRO_SEC,SNR_DB,CRC,PHASEMARGIN,CHANNEL
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.17.6202241.bwm,P18SB,53957.62022,53957.62609,G726D97E1,5861.2,9.55,0,8.91,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.17.6202241.bwm,P18SB,53957.62022,53957.62609,G726D97E1,5861.2,9.53,0,9.09,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.17.6202241.bwm,P18SB,53957.62022,53957.62672,G726D97E1,6492.51,10.34,0,8.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.18.8523138.bwm,P18SB,53958.85231,53958.85596,G7245491E,3644.46,9.17,0,8,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.19.6158162.bwm,P18SB,53959.61582,53959.62116,G726D97E1,5344.93,11.17,0,8.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.19.6158162.bwm,P18SB,53959.61582,53959.62222,G726D97E1,6401.47,12.27,0,8.84,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.19.6158162.bwm,P18SB,53959.61582,53959.62222,G726D97E1,6401.47,10.77,0,8.78,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.19.6158162.bwm,P18SB,53959.61582,53959.62222,G726D97E1,6401.47,9.85,0,8.84,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.20.8708436.bwm,P18SN,53960.87084,53960.87439,G7253EA15,3548.62,5.51,0,6.75,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.20.8708436.bwm,P18SB,53960.87084,53960.87443,G7253EA15,3584.05,7.57,0,8.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.20.8708436.bwm,P18SB,53960.87084,53960.87547,G7253EA15,4621.55,8.1,0,8.59,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.21.0281316.bwm,P18SB,53961.02813,53961.03298,G7245491E,4845.57,9.95,0,8.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.21.0281316.bwm,P18SB,53961.02813,53961.03298,G7245491E,4850.53,10.99,0,8.78,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.21.0281316.bwm,P18SB,53961.02813,53961.03403,G7245491E,5896.55,10.47,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.21.0281316.bwm,P18SB,53961.02813,53961.03403,G7245491E,5896.55,9.8,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.21.6114082.bwm,P18SB,53961.61141,53961.6168,G726D97E1,5396.14,10.92,0,9.16,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.21.6114082.bwm,P18SB,53961.61141,53961.61706,G726D97E1,5650.41,9.87,0,7.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.23.0270007.bwm,P18SB,53963.027,53963.03097,G7253EA15,3967.65,11.1,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.23.0270007.bwm,P18SB,53963.027,53963.03097,G7253EA15,3972.44,10.77,0,8.62,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.23.2072264.bwm,P18SB,53963.20723,53963.21153,G7245491E,4307.54,13.12,0,8.44,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.23.2432714.bwm,P18SB,53963.24327,53963.24872,G7259AED5,5445.27,10.25,0,7.38,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.23.6070003.bwm,P18SB,53963.607,53963.61187,G726D97E1,4866.98,11.48,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.25.6025924.bwm,P18SB,53965.60259,53965.60723,G726D97E1,4638.84,9.46,0,9.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.25.6025924.bwm,P18SB,53965.60259,53965.60723,G726D97E1,4641.34,10.41,0,9.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.25.6025924.bwm,P18SB,53965.60259,53965.60723,G726D97E1,4641.34,8.92,0,9.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.2868852.bwm,P18SB,53967.28689,53967.29205,G7259AED5,5160.72,9.38,0,7.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.2868852.bwm,P18SB,53967.28689,53967.29205,G7259AED5,5160.72,8.71,0,7.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.3393143.bwm,P18SN,53967.33931,53967.34421,G7253EA15,4890.67,3,0,7.94,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.3393143.bwm,P18SN,53967.33931,53967.34421,G7253EA15,4893.44,3.94,0,7.69,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.3393143.bwm,P18SB,53967.33931,53967.34455,G7253EA15,5232.67,12.88,0,8.41,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.3393143.bwm,P18SB,53967.33931,53967.34455,G7253EA15,5232.67,11.96,0,9.03,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.3393143.bwm,P18SB,53967.33931,53967.34455,G7253EA15,5232.67,10.17,0,9.09,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.3393143.bwm,P18SB,53967.33931,53967.34455,G7253EA15,5235.09,9.92,0,9.03,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.3393143.bwm,P18SB,53967.33931,53967.34488,G7253EA15,5568.38,9.13,0,5.5,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.5621391.bwm,P18SB,53967.56214,53967.56628,G7245491E,4136.12,9.12,0,8.12,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.5981845.bwm,P18SN,53967.59818,53967.6022,G726D97E1,4017.83,6.64,0,6.25,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.5981845.bwm,P18SN,53967.59818,53967.6022,G726D97E1,4020.04,4.03,0,6.75,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.5981845.bwm,P18SB,53967.59818,53967.60222,G726D97E1,4037.32,12.06,0,8.62,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.27.5981845.bwm,P18SB,53967.59818,53967.60223,G726D97E1,4041.8,11.03,0,8.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.4954714.bwm,P18SB,53969.49547,53969.50063,G7253EA15,5162.07,10.1,0,8.38,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.4954714.bwm,P18SB,53969.49547,53969.50063,G7253EA15,5162.07,9.28,0,8.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.4954714.bwm,P18SB,53969.49547,53969.50063,G7253EA15,5162.07,8.38,0,8.5,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.5937766.bwm,P18SB,53969.59378,53969.59736,G726D97E1,3582.7,13.19,0,9.22,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.5937766.bwm,P18SB,53969.59378,53969.59736,G726D97E1,3582.7,8.68,0,9.28,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.7412339.bwm,P18SB,53969.74123,53969.74405,G7245491E,2819.84,9.58,0,8.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.7412339.bwm,P18SB,53969.74123,53969.74405,G7245491E,2819.84,8.99,0,7.75,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.29.7412339.bwm,P18SB,53969.74123,53969.74405,G7245491E,2819.84,7.95,0,8.38,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.5893687.bwm,P18SB,53971.58937,53971.59148,G726D97E1,2110.97,8.92,0,8.31,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.5893687.bwm,P18SB,53971.58937,53971.59243,G726D97E1,3057.86,10.56,0,8.25,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.5893687.bwm,P18SB,53971.58937,53971.59243,G726D97E1,3057.86,9.65,0,8.06,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.6516284.bwm,P18SB,53971.65163,53971.6569,G7253EA15,5273.82,8.53,0,8.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.6516284.bwm,P18SB,53971.65163,53971.6569,G7253EA15,5276.37,10.75,0,8.19,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.6516284.bwm,P18SB,53971.65163,53971.6569,G7253EA15,5276.37,10.21,0,7.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.9170517.bwm,P18SN,53971.91705,53971.92165,G7245491E,4593.73,3.65,0,7.06,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.9170517.bwm,P18SB,53971.91705,53971.92168,G7245491E,4626.12,12.23,0,8.47,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.31.9170517.bwm,P18SB,53971.91705,53971.92168,G7245491E,4626.12,8.85,0,8.28,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.33.5816837.bwm,P18SB,53973.58168,53973.58744,G726D97E1,5752.02,11.41,0,8.47,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.33.8077850.bwm,P18SN,53973.80779,53973.81336,G7253EA15,5573.89,5.23,0,7.06,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.33.8077850.bwm,P18SB,53973.80779,53973.81338,G7253EA15,5590.96,12.98,0,7.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.33.8077850.bwm,P18SB,53973.80779,53973.81338,G7253EA15,5590.96,8.7,0,8.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.33.8077850.bwm,P18SB,53973.80779,53973.81338,G7253EA15,5596.07,12.8,0,7.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.34.0961466.bwm,P18SB,53974.09615,53974.09926,G7245491E,3117.84,9.81,0,8,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.35.3741118.bwm,P18SB,53975.37411,53975.3788,G7259AED5,4692.4,13.59,0,8.09,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.35.3741118.bwm,P18SB,53975.37411,53975.37881,G7259AED5,4693.97,11.11,0,8.47,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.35.3741118.bwm,P18SB,53975.37411,53975.37881,G7259AED5,4693.97,7.91,0,8.47,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.35.5772758.bwm,P18SB,53975.57728,53975.58289,G726D97E1,5613.88,8.93,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.35.5772758.bwm,P18SB,53975.57728,53975.58289,G726D97E1,5616.28,11.13,0,8.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.35.9639421.bwm,P18SB,53975.96394,53975.96972,G7253EA15,5778.1,9.08,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.37.5728679.bwm,P18SB,53977.57287,53977.57866,G726D97E1,5790.51,7.57,0,7.62,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.38.4510592.bwm,P18SB,53978.45106,53978.45421,G7245491E,3153.07,10.42,0,7.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.40.2762562.bwm,P18SB,53980.27626,53980.28196,G7253EA15,5708.61,7.18,0,8,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.40.2762562.bwm,P18SB,53980.27626,53980.28197,G7253EA15,5713.23,13.88,0,7,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.40.2762562.bwm,P18SB,53980.27626,53980.28197,G7253EA15,5715.73,11.34,0,6.94,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.42.4324132.bwm,P18SB,53982.43241,53982.43806,G7253EA15,5650.66,7.97,0,8.41,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.42.4324132.bwm,P18SB,53982.43241,53982.43806,G7253EA15,5650.66,5.37,0,8.59,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.42.8059723.bwm,P18SB,53982.80597,53982.80909,G7245491E,3115.02,10.17,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.42.8059723.bwm,P18SB,53982.80597,53982.80909,G7245491E,3117.67,9.51,0,8.19,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.43.5596441.bwm,P18SN,53983.55964,53983.5648,G726D97E1,5156.6,6.75,0,5.69,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.43.5596441.bwm,P18SB,53983.55964,53983.56481,G726D97E1,5168.24,8.3,0,8.38,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.43.5596441.bwm,P18SB,53983.55964,53983.56482,G726D97E1,5173.73,10.07,0,7.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.44.5885698.bwm,P18SB,53984.58857,53984.59404,G7253EA15,5468.59,12.64,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.44.5885698.bwm,P18SB,53984.58857,53984.59433,G7253EA15,5760.48,12.85,0,8.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.44.5885698.bwm,P18SB,53984.58857,53984.59433,G7253EA15,5760.48,8.7,0,8.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.45.4864224.bwm,P18SB,53985.48642,53985.48974,G7259AED5,3316.65,10.53,0,9.06,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.45.4864224.bwm,P18SB,53985.48642,53985.48974,G7259AED5,3316.65,7.25,0,8.81,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.45.5552362.bwm,P18SB,53985.55524,53985.5603,G726D97E1,5065.63,12.41,0,9.12,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.45.5552362.bwm,P18SB,53985.55524,53985.5603,G726D97E1,5065.63,11.77,0,9.19,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.45.5552362.bwm,P18SB,53985.55524,53985.56031,G726D97E1,5069.11,10.25,0,7.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.46.7447253.bwm,P18SB,53986.74473,53986.75037,G7253EA15,5648.94,16.01,0,8.5,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.46.7447253.bwm,P18SB,53986.74473,53986.75038,G7253EA15,5651.37,13.74,0,8.44,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.47.1608834.bwm,P18SB,53987.16088,53987.16401,G7245491E,3124.58,9.76,0,8.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.47.1608834.bwm,P18SB,53987.16088,53987.16435,G7245491E,3467.26,6.37,0,7.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.47.5082277.bwm,P18SB,53987.50823,53987.51177,G7259AED5,3540.31,12.39,0,7.69,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.47.5082277.bwm,P18SB,53987.50823,53987.51177,G7259AED5,3540.31,7.53,0,7.53,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.47.5508267.bwm,P18SB,53987.55083,53987.55548,G726D97E1,4653.99,8.59,0,8.94,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.49.5464188.bwm,P18SB,53989.54642,53989.55031,G726D97E1,3894.79,10.05,0,9.06,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.49.5464188.bwm,P18SB,53989.54642,53989.55031,G726D97E1,3894.79,7.64,0,8.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.49.5464188.bwm,P18SB,53989.54642,53989.55032,G726D97E1,3897.11,7.3,0,8.81,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.0570389.bwm,P18SB,53991.05704,53991.06221,G7253EA15,5170.36,9.56,0,8.94,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.2536493.bwm,P18SB,53991.25365,53991.2581,G724DE105,4446.46,4.65,0,7.31,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.5125190.bwm,P18SB,53991.51252,53991.51877,G7245491E,6249.04,11.81,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.5125190.bwm,P18SB,53991.51252,53991.51877,G7245491E,6251.32,11.19,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.5125190.bwm,P18SB,53991.51252,53991.51878,G7245491E,6256.14,8.43,0,8.81,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.5420103.bwm,P18SN,53991.54201,53991.54461,G726D97E1,2595.43,5.6,0,8.25,2
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.5420103.bwm,P18SB,53991.54201,53991.54516,G726D97E1,3148.09,11.26,0,8.88,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.5420103.bwm,P18SB,53991.54201,53991.54516,G726D97E1,3150.6,13.36,0,9.06,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.51.5420103.bwm,P18SB,53991.54201,53991.54516,G726D97E1,3150.6,13.23,0,8.62,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.53.5343258.bwm,P18SB,53993.53433,53993.53995,G726D97E1,5624.27,10.01,0,7.56,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.55.3693529.bwm,P18SN,53995.36935,53995.37416,G7253EA15,4808.96,5.84,0,6.75,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.55.3693529.bwm,P18SB,53995.36935,53995.37488,G7253EA15,5523.16,11.62,0,8.75,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.55.5299178.bwm,P18SB,53995.52992,53995.53536,G726D97E1,5443.15,12.59,0,8.22,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.55.5299178.bwm,P18SB,53995.52992,53995.53537,G726D97E1,5448.1,10.4,0,8.53,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.55.5954542.bwm,P18SB,53995.59545,53995.59939,G7259AED5,3937.74,9.07,0,6.88,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.55.5954542.bwm,P18SB,53995.59545,53995.59939,G7259AED5,3937.74,6.79,0,7.56,1
H:\BON_baffle_test_04192013\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.55.8641545.bwm,P18SB,53995.86415,53995.8737,G7245491E,9543.62,11.49,0,8.12,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.57.5255094.bwm,P18SB,53997.52551,53997.53072,G726D97E1,5215.51,14.81,0,8.91,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.57.5255094.bwm,P18SB,53997.52551,53997.53072,G726D97E1,5215.51,12.05,0,8.38,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.58.0268651.bwm,P18SB,53998.02687,53998.03216,G724DE105,5294.74,8.4,0,9.19,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.58.0268651.bwm,P18SB,53998.02687,53998.03216,G724DE105,5297.14,9.66,0,9.25,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.14.59.58.0465263.bwm,P18SN,53998.04653,53998.05137,G7245491E,4845.03,7.11,0,8.06,2
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.15.00.00.2878808.bwm,P18SB,54000.28788,54000.29112,G724DE105,3242.73,8.49,0,8.41,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.15.00.01.5166935.bwm,P18SB,54001.51669,54001.52233,G726D97E1,5637.92,12.16,0,9.03,1
E:\BON_P3_CH12\Board1\04.19.2013\BON_P3_CH12_001,BON_P3_CH12_04.19.2013.15.00.01.5166935.bwm,P18SB,54001.51669,54001.52233,G726D97E1,5637.92,11.57,0,9.16,1
